smiles_a,gene,smiles_b,pic50_a,pic50_b,relation_a,relation_b
CN(C)C(=O)Cn1c(N)c(C#N)c2cc(Oc3ccc(NC(=O)CN)cc3)ccc21,PFKFB1,CCn1cc(C#N)c2cc(Oc3ccc(N(C)C(=O)[C@@H]4CCCN4)cc3)ccc21,5.6,4.14,=,=
COCC1CCCN1Cc1cnc(Cl)nc1Oc1ccc2c(ccc3sc4c(c32)NC[C@@H](C)NC4=O)n1,MAPKAPK2,CC(C)(C)CN1CCC(NC(=O)c2csc(NC(=O)c3ccc4cc5n(c4c3)C(C)(C)CNC5=O)n2)CC1,6.52,8.7,=,=
COc1ccc(Cn2ccc3c(Nc4cc(-c5cc(Cl)ccc5F)ncc4C(C)C)ncnc32)cc1,ACVRL1,CC(C)n1cc(-c2cncc(-c3cc4c(cc3F)N(C)C(=O)C4)c2)ccc1=O,5.71,6.11,=,=
O[C@@H]1CC[C@@H](Nc2nccc(-n3cnc4ccccc43)n2)C1,MKNK2,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,7.21,8.11,=,=
Cc1cc(C(=O)O)ccc1CN1CCC[C@H](O[C@H](CO)c2cccc(C(F)(F)F)c2)[C@@H]1c1ccccc1,PRKG1,Cc1c(O)ccc2c1CCCC2=NNC(=O)Cc1cccc2ccccc12,5.39,5.9,=,=
CCCC(=O)Nc1cccc(Nc2nccc(Nc3cc(C4CC4)[nH]n3)n2)c1,YES1,CCOc1cc(N2CCN(C)CC2)ccc1Nc1ncc2cc(-c3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)c(=O)n(C[C@H]3CCCO3)c2n1,6.33,7.38,=,=
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,ABL2,NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1,9.09,6.05,=,=
CN(C)Cc1ccc2ccc(Cl)c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c2c1,PRKCH,NCCNc1nc(-c2ccncc2)cc2cnccc12,6.25,8.3,=,=
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,MAK,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,7.59,5.77,=,=
Cc1cccc(Cl)c1NC(=O)c1ccc2nc(NC(=O)NC3CC(C)(C)NC(C)(C)C3)sc2c1,LCK,N=c1oc2c(O)cccc2cc1C(N)=O,8.4,4.0,=,=
O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,ERBB2,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,5.22,7.3,=,=
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,STK10,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)NC(C)c1nccs1,5.43,7.66,=,=
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,CDK17,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,7.82,6.54,=,=
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CSNK1E,CCn1cnc(-c2ccc(F)cc2)c1-c1ccc2nc(NC(=O)c3ccnc(F)c3)cn2n1,6.37,8.81,=,=
c1cncc(-c2ccc3[nH]cc(-c4ccc(N5CCNCC5)cc4)c3c2)c1,PIM3,COCCOc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@H](OC)[C@@H](C)C3)ccc2F)c(F)c1,6.31,8.7,=,=
ON=C(c1nc2ccccc2[nH]1)c1nc2ccccc2[nH]1,CDK7,CC(C)S(=O)(=O)c1ccccc1Nc1nc(N[C@H]2CC[C@H](N)CC2)ncc1Br,5.5,8.11,=,=
CCN1C(=O)C(C)(C)c2cc3[nH]c4c(c3cc21)CCCc1c(C)n[nH]c1-4,CHEK1,O=C(Nc1ccc(O)cc1)c1ccc2c(-c3nc4cc(C(F)(F)F)ccc4[nH]3)n[nH]c2c1,7.07,6.0,=,=
C[C@@H](c1ccccc1)N1CCc2c([nH]c3ccc(Br)cc23)-c2c(I)ccnc21,ALK,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCN(C[C@H](O)C(F)(F)F)CC1,5.08,7.37,=,=
Cc1cc(Nc2nc(CCN)cn3c(-c4cn[nH]c4)cnc23)sn1,AURKB,C=CC(=O)NC1CCN(S(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)CC1,7.48,6.2,=,=
CC(C)(C)c1n[nH]c2c1C(c1ccccc1F)C(C#N)=C(N)O2,PBK,O=C(N[C@H]1CCCNC1)c1ccc(O)c2[nH]c(-c3cccs3)nc12,5.7,7.07,=,=
Cc1c2cc(cc1C(=O)Nc1cc(CN3CCN(C)CC3)cc(C3CC3)c1)OCCCCCCCNC(=O)c1ccc3ncc(n3n1)C#C2,EPHA5,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,7.64,7.06,=,=
CN1CCN(c2nc(-c3ccncc3)nc3sc4c(c23)CCCC4)CC1,PRKCZ,c1ccc2ncc(-c3cncc4ccc(O[C@H]5CCNC5)cc34)cc2c1,5.43,5.97,=,=
Cc1cn(-c2cc(NC(=O)c3ccc4c(c3)C[C@H](N(C)c3cncnc3)C4)cc(C(C)(C)C)c2)cn1,DDR2,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,6.99,5.18,=,=
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,STK10,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,5.43,7.85,=,=
C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,CDKL3,COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,6.37,9.3,=,=
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,MYLK2,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,5.72,5.4,=,=
COc1cc2c3c(oc2c(C=O)c1OC)CC[C@H]1C(C)(C)CCC[C@]31C,PIK3CA,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCC4(CC3)CN(C)C4)c(Cl)c2)c1C#Cc1ccc(N)nc1,5.29,5.66,=,=
COc1cc(-c2cnc(Nc3cc(N4CCN(CCO)CC4)nc(C)n3)s2)cc2c1C(=O)N(CC(F)(F)F)CC2,SIK3,COc1cc(-c2cc(-c3cnn(CC4COC4)c3)cnc2N)cc2c1C(=O)N(CC(F)(F)F)CC2,8.19,7.75,=,=
O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,ICK,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,8.08,5.77,=,=
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,EPHB6,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,5.8,7.3,=,=
CCC(C)(C)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,DTYMK,CC(C)(C)OC(=O)N1CCN(C(=O)Cn2sc3ncccc3c2=O)CC1,4.36,6.33,=,=
O=C(NCc1ccc(Cl)c(Cl)c1)Nc1ccc2[nH]ncc2c1,MARK2,COc1cccc(C(=O)Nc2cnc3[nH]cc(-c4ccccc4)c3c2)c1,5.4,5.9,=,=
Cc1cccc(-c2onc3ccc(C(=O)O)cc23)c1,IP6K3,O=C(O)c1ccc2noc(-c3ccc(Oc4ccccc4)cc3)c2c1,5.85,6.26,=,=
Cc1c[nH]c2ncnc(N3CCN(C(=O)N[C@H](C)c4ccccc4)[C@@H](C)C3)c12,LIMK2,CN(Cc1ccccc1)C(=O)c1ccc(S(=O)(=O)Nc2cccc(F)c2)cc1,6.75,7.66,=,=
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,CDK17,Cn1cc(C2=C(c3cccc(NCC(O)CO)c3)C(=O)NC2=O)c2cc(F)ccc21,6.09,7.16,=,=
Cc1n[nH]c2sc(C(=O)NCCc3ccc(Cl)cc3)cc12,BRSK1,Cc1cc(C)cc(NC(=O)Nc2ccc3c(c2)CCc2sc4ncnc(N)c4c2-3)c1,5.1,5.8,=,=
CNC(=O)Nc1cc(Oc2cncc(C)c2)c([C@H]2C[C@@H](C(C)(C)O)C2)cn1,GCK,CCOC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccccn1,7.11,6.3,=,=
CC(C)Oc1ccc2c(c1)CCc1c-2c2c(c3c4ccccc4n(CCO)c13)CNC2=O,MAP3K10,N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)cc(N3CCC(F)(F)C3)n2)c1,5.73,6.12,=,=
COc1cc2c(cc1OCC1CCN(C)CC1)ncc1c(N)nc(-c3ccncc3)cc12,PDPK1,O=C(Nc1csc2c(=O)[nH]cnc12)c1ccccc1,5.16,4.02,=,=
O=C(O)c1ccc2noc(-c3ccc(Cc4ccccc4)cc3)c2c1,IP6K2,O=c1[nH]cnc2ccc(CCc3ccccc3)cc12,7.19,4.29,=,=
CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,MAP2K5,OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1,5.69,5.29,=,=
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,BRSK2,Nc1ncnc2[nH]nc(Nc3ccc(F)cc3)c12,5.57,5.96,=,=
C[C@H]1O[C@@H](n2cc(-c3ccccc3)c3c(NCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,ADK,Nc1ncnc(C#Cc2ccc(N3CCOCC3)nc2)c1-c1ccsc1,7.52,7.04,=,=
CC1CCNC(=O)c2cc3ccc(C(=O)Nc4nc5ccccc5n4C)cc3n21,RPS6KA2,CC[C@H]1CCc2nnc(-c3cccc(N4Cc5c(cc(N6CCC[C@H]6C)nc5[C@H](C)N)C4=O)n3)n21,8.8,8.48,=,=
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN(C)C)cnc(N)c34)cc2)c1,FER,Cc1ccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)cc1C,6.6,6.1,=,=
COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,MYO3A,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,5.55,6.58,=,=
O=C1NC(N[C@@H]2CCCC[C@H](O)C2)=N/C1=C\c1ccc2ncsc2c1,CLK2,O=C1NC(NC2CCCCC(F)(F)C2)=N/C1=C\c1ccc2ncsc2c1,7.5,8.3,=,=
CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(S(C)(=O)=O)ncc21,NUAK2,CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,6.92,7.6,=,=
Nc1ncc2cccc(-c3ccccc3)n12,LTK,COc1ccc(C2=NNc3cccc4c(OC)ccc2c34)cc1OC,4.2,7.6,=,=
CC(C)(C)C(=O)N1N=CCC1c1ccncc1,RIPK1,O=S(=O)(c1nc2n(n1)[C@H](c1ccccc1Cl)CC2)C(F)F,6.65,7.25,=,=
O=c1[nH]cnc2ccc(/C=C/c3ccc(F)cc3)cc12,IP6K3,O=C(O)c1ccc2noc(-c3ccc(-c4cccnc4)cc3)c2c1,5.57,6.21,=,=
c1cc2c(ncc3onc(C4CCCCC4)c32)[nH]1,JAK2,CNC1CCN(c2ccc(Nc3ncc4scc(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2F)CC1,6.66,8.7,=,=
COc1cc(OCc2ccnc(Nc3cnn(C)c3)n2)cc2sc(N[C@H]3CCCC[C@@H]3O)nc12,CSF1R,Cc1ccc(NC(=O)Nc2nnc(Sc3ncnc4cc(OCCCN5CCOCC5)ccc34)s2)cc1,8.77,5.55,=,=
CC(C)(O)C#Cc1ccc2c(c1)-c1nc(C(N)=O)sc1CCO2,MAP3K14,C[C@]1(CO)CNc2c(C#N)cc(-c3ccnc(Nc4cnn5c4COCC5)n3)cc21,7.52,8.82,=,=
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN,PRKAA1,O=C(Nc1cnccn1)Nc1cccc2c(O)cccc12,6.41,5.7,=,=
Nc1ncnc2c1sc1nc3c(c(-c4ccc(Cl)cc4)c12)CCCCCCC3,EEF2K,Cc1cc(-c2c3c(nc4sc(C(N)=O)c(N)c24)CCCCCC3)oc1C,6.96,5.96,=,=
Oc1ccc(-c2n[nH]c(Nc3cccc(Cl)c3)c2-c2ccc(O)cc2)cc1,PRKD2,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,5.3,5.79,=,=
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,CAMK4,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,6.71,6.2,=,=
CC(C)Nc1nc(Nc2cnn(C3CCCCC3)c2)nc2ccn(-c3cnn(C)c3)c12,IRAK4,CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2nc3scnc3cc2F)cc1NC1CCOCC1F,6.26,8.47,=,=
CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5ccccc5[nH]4)c3c2)c1Cl,MAP3K8,N#Cc1cnc2c(Cl)cc(NCc3cn(Cc4ccccn4)nn3)cc2c1Nc1ccc(F)c(Cl)c1,5.03,8.7,=,=
O=c1[nH]c(CN2CC[C@H](O)C2)nc2c1oc1cc(O)c(Br)cc12,CDC7,O=C(O)C1CCN(Cc2nc3c(oc4ccc(Br)cc43)c(=O)[nH]2)C1,6.0,7.89,=,=
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,MAP2K6,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,5.7,7.43,=,=
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,STK38L,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,5.16,5.96,=,=
CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6ccccc6F)c5)nc5ccccn45)n3)cc2)CC1,CAMK2B,CO[C@@H]1[C@H](N(C)CCOCCOCCOCCNC(=O)CCC2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.6,7.92,=,=
CNc1cccc2c1NC(=O)C2(C)C,PDK4,Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccc(CNC(=O)C(F)F)cc2)C(=O)c2ccc(O)cc2O)cc1,4.89,7.04,=,=
CC(=O)Nc1cccc(CNc2c(Nc3ccc4[nH]ncc4c3)c(=O)c2=O)c1,DAPK3,COCc1nnn(-c2nonc2N)c1C(=O)NN=C(C)c1ccc(O)cc1O,5.9,6.8,=,=
N#Cc1ccc(-c2cc3c(o2)C(=O)N(Cc2ccccc2-c2cncnc2)c2ccc(C4CCNCC4)cc2C3(F)F)cc1,MAPKAPK2,CC(Nc1c(Nc2ccncc2)c(=O)c1=O)c1ccccc1F,8.05,5.03,=,=
COc1cc2c(Oc3ccc(NS(=O)(=O)c4c(F)cccc4F)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,TNK1,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,7.85,6.05,=,=
CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,PAK2,COCCNc1nc2ccc(C#CC3(O)CCCCC3)cc2n1-c1ccnc(N)n1,5.5,6.01,=,=
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,STK11,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,5.47,6.62,=,=
Nc1ncnc2c1sc1ncnc(N)c12,MELK,COc1ccc(C(=O)c2sc(NC(C)C)c(C#N)c2N)cc1,5.8,5.38,=,=
Clc1ccc(-c2ccc(Oc3cncc4sc(-c5nn[nH]n5)cc34)cc2)cc1,MAP3K8,C[C@@H](Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cn1)c1ccccc1,6.37,7.86,=,=
Cn1nccc1-c1nc(NC2(C)CC2)c2ccncc2n1,LATS1,CC(C)(C)Nc1cc(-c2ccnc3[nH]ccc23)nc2cnccc12,7.77,8.7,=,=
CC1(Oc2ccc3[nH]nc(-c4cc(N5CCO[C@@H](c6ccccc6)C5)ncn4)c3c2)CC1,LRRK2,Cc1c(C#N)cnc(C(=O)Nc2ccc3[nH]nc(C)c3c2)c1C,8.22,6.26,=,=
Nc1nc2c(-c3cnc4ccccc4c3)nccc2[nH]1,CDKL5,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,4.4,5.57,=,=
O=C(c1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F)N1CCN(c2ncccn2)CC1,MAP4K4,O=C1Nc2cc(-c3ccc(O)cc3)ccc2C1=Cc1ccc[nH]1,6.3,7.7,=,=
Brc1ccc2cc(-c3n[nH]c4cccnc34)[nH]c2c1,ITK,CC(C)C(=O)c1ccc(C(=O)/N=c2\[nH]c3cc(N(C)C(=O)c4ccccc4)ccc3n2CCC(N)=O)s1,6.64,6.97,=,=
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,ICK,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.14,5.23,=,=
O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,STK32A,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,5.36,5.89,=,=
NC(=O)c1ccc(-c2c[nH]c3nccc(Cl)c23)cc1,PRKX,CCC(=O)Nc1ccc(C(=O)N2CCNCC2)c(O)c1,6.7,6.2,=,=
COC(=O)c1cccc(NC(=O)C2(CN)CCN(c3ncnc4[nH]cc(C)c34)CC2)c1,LIMK1,CCCNc1ncc(-c2cc(-c3c(Cl)cc(OCCC)cc3Cl)nc(-c3cnccn3)n2)s1,7.8,6.94,=,=
COc1ccc(-c2nnc(SCC(=O)O)[nH]2)c(O)c1,GRK6,O=C(O)CSc1nnc(-c2cccc([N+](=O)[O-])c2)[nH]1,4.68,5.85,=,=
Cc1ccc2c(ccn2-c2ccnc(N)n2)c1,ROCK1,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)N=C(c2ccccc2)N1,5.08,6.98,=,=
CCCCCCCCCCCCc1ccc(-c2noc(C3(C(=N)N)CC3)n2)cc1,SPHK2,CCc1cc(-c2noc([C@@H]3CCCN3C(=N)N)n2)ccc1OCc1ccc(C(F)(F)F)cc1.Cl,4.26,6.84,=,=
CCC(c1ccc(C2CC2)cc1)N1C[C@H](CC)N(c2nc(=O)n(C)c3ccc(C#N)nc23)C[C@H]1CC,DGKZ,CC[C@@H]1CN(c2nc(=O)n(C)c3ccc(C(F)F)nc23)[C@@H](C)CN1C(C)c1ccc(C(F)(F)F)cc1,6.97,5.3,=,=
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,DSTYK,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,5.77,6.11,=,=
O=C(CS(=O)(=O)c1ccc(Cl)cc1)N/N=C/c1cc(C(=O)O)c(Nc2ccc(I)cc2F)c(F)c1F,MAP3K9,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,5.16,6.66,=,=
CCNc1cc2c(cn1)c(-c1cnn(C)c1)nn2C1CCC(Oc2cn(C)nc2C2CC2)CC1,MERTK,CC[C@H]1C[C@@H]1Nc1ncc2c(C3CCN(C(=O)c4cc(C)nc(C)c4)CC3)cn([C@H]3CC[C@H](O)CC3)c2n1,6.96,9.05,=,=
CCCNc1ncc(-c2cc(-c3c(Cl)cc(OC4CCCC4)cc3Cl)nc(-c3cnccn3)n2)s1,LIMK2,COC(=O)Cc1cccc(NC(=O)C2(N(C)C)CCN(c3ncnc4[nH]c5c(c34)CCCC5)CC2)c1,6.09,9.1,=,=
CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccncc3)COc3cccc(F)c3-4)cc2)C1,AKT1,CC1=NN(c2ccc(Cl)c(Cl)c2)C(=O)C1=Cc1c(C)c(C#N)c2nc3ccccc3n2c1O,7.6,5.4,=,=
COc1cc(N2CCN(C)CC2)ccc1Nc1nc(N)c(C(=O)c2c(Cl)cccc2Cl)s1,CDK11A,CN1CCN(c2ccc(Nc3nc(N)c(C(=O)c4c(Cl)cccc4Cl)s3)cn2)CC1,5.92,7.03,=,=
CCCCCCCCc1ccc2c3c(c[nH]c13)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,PRKCG,NC(COc1cncc(-c2ccc3c(c2)CC(=O)N3)c1)Cc1c[nH]c2ccccc12,8.92,5.7,=,=
Cc1nc2c3cccnc3nn2c(C)c1CCC(=O)Nc1ccccc1F,PANK3,CC(C)c1ccc(NC(=O)N2CCN(c3ncccc3C#N)CC2)cc1,4.87,5.96,=,=
CCNC(=O)C#Cc1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N2CCN(C)CC2)cc1)c1ccccc1,MAP2K1,Cc1ccnc(Oc2ccc(-c3cc4c(cc3F)ncc3nc(C)n([C@H]5CCN(CC#N)CC5F)c34)c(Cl)c2)n1,8.0,8.52,=,=
COc1cc(-c2ccccc2)c(=O)c(C(C)=O)c(O)c1-c1ccccc1,HK2,O=C(N[C@H]1C(O)O[C@H](CNS(=O)(=O)c2cccc(Cl)c2Cl)[C@@H](O)[C@@H]1O)c1cccc(-c2ccccc2)c1,4.51,7.15,=,=
COc1cc2c(Oc3ccc(NS(=O)(=O)c4c(F)cccc4F)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,PRKAG1,CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1,5.73,6.45,=,=
O=C(CC(F)(F)F)N1CCN(Cc2ccnc(Nc3nc4ccc(-c5cnn(CC6CC6)c5)cc4[nH]3)c2)CC1,IKBKE,COc1ccc(-c2nc3c(NCCCNC(=O)C4CC(O)C4)c(Br)cnc3[nH]2)cc1,8.15,7.34,=,=
COc1cc2ncc3c(N)nc(-c4cncc(OC[C@H](N)CC(C)C)c4)cc3c2cc1OC,PDPK1,N#Cc1ncc2nc1OCCCCCOc1cc(OCCCO)c(Cl)cc1NC(=O)N2,7.75,5.69,=,=
COc1cc(C)c(-c2cc(-c3cnc(NC(C)=O)s3)nc(-c3cnccn3)n2)c(C)c1,TESK2,Cc1nc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2o1,6.21,7.75,=,=
COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc(O)cc4)n3)c3ccccc23)cc1,MAPK12,Clc1cc(NC2CCCCC2)nc(-c2c[nH]c3ncccc23)n1,6.58,5.4,=,=
NCCOCCOCCOCCC(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,PLK1,CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1Cc1cccs1,5.3,7.15,=,=
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,VRK2,CC(C)CCN1c2nc(Nc3cc(F)c(O)c(F)c3)ncc2N(C)C(=O)C1C,6.15,7.55,=,=
COc1cn2c(-n3cc(-c4cc(C(=O)NC5CC5)c(F)cc4C)cn3)cnc2cn1,RIPK2,COc1cncc(-n2cnc(-c3cc(C(=O)NC4CC4)ccc3Cl)c2)c1,8.36,7.39,=,=
Oc1ccc(Nc2[nH]nc(-c3ccc(O)cc3)c2-c2ccc(O)cc2)cc1,DAPK3,NC(=O)c1cc2ccncc2s1,6.5,5.6,=,=
CC(C)n1cc(-c2cc(-c3ccc(CN4CCOCC4)c(F)c3)cnc2N)nn1,LRRK2,C[C@@H]1CN(c2cc(-n3ncc4ccc([C@]5(C#N)CC56CC6)cc43)ncn2)C[C@H](C)N1C1COC1,6.56,9.22,=,=
Nc1n[nH]c2cccc(-c3ccc(F)cc3)c12,CAMK2A,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,4.6,6.8,=,=
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,ADCK1,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2nn(C)cc12,6.66,7.24,=,=
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,TEK,CCCn1c2ccc(N)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,4.7,7.44,=,=
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,DAPK2,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N(C)CCN,6.82,8.0,=,=
